,id,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_host_years,host_location,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,reviews_per_month
11735,1371606888971127450,Suite Dama: Luxurious Room with a Privare Bathroom,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39883,2.14998,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Smart lock"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Self check-in"", ""Essentials""]",53.21,32.0,1125.0,1125.0,32.0,1125.0,0,24,54,329,1,1,0,1,64,3405.0,2025-09-02,2025-09-02,1.0,1.0,1.0,1.0,1.0,4.0,1.0,Spain - National registration number<br />ESHFNT00000805900008714800200000000000000000000000006,243,0.1
11736,1371610424669802042,Cember - 3 bedrooms and patio in Sant Gervasi,346367515,Ukio,6.0,6.0,"Barcelona, Spain",f,1042.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39915366791386,2.142127840438449,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Pets allowed"", ""First aid kit"", ""Smoke alarm"", ""Doorman"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Record player"", ""Kitchen"", ""Hair dryer"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker"", ""Ceiling fan"", ""Blender"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",201.47,31.0,125.0,125.0,31.0,125.0,0,0,21,261,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESFCNT00000805900017191500000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,588,0.0
11737,1371616456854152311,Room Duna: Big Private Room in a Shared Apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.40065520118447,2.1486576721844655,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",80.44,32.0,1125.0,1125.0,32.0,1125.0,0,0,0,181,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESHFNT00000805900034478400300000000000000000000000007,243,0.0
11738,1371633122739738702,Double Room with Work Desk - MA21720002,518888520,Aticco Living,3.0,3.0,No especificado,f,107.0,t,t,l'Antiga Esquerra de l'Eixample,Eixample,41.38789991508872,2.156588959573066,Private room in rental unit,Private room,1,3.0,1.0,1.0,"[""Wifi"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Heating""]",32.88,32.0,360.0,360.0,32.0,360.0,10,40,70,345,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESHFNT00000805600017266900200000000000000000000000006<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,105,0.0
11739,1371933967813728297,Loft in the upper area of Barcelona,682985920,Cristina,1.0,1.0,"Barcelona, Spain",f,1.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39971044777905,2.1516452414197995,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Wifi"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Exercise equipment"", ""Paid parking on premises"", ""Dedicated workspace"", ""First aid kit"", ""Washer""]",89.68,31.0,61.0,61.0,31.0,61.0,30,60,90,365,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,1,0.0
11740,1372507183413571317,Great Apartment 2 bedr 1 bath L'Eixample 4 people,1447144,Acomodis Apartments,14.0,14.0,"Barcelona, Spain",f,470.0,t,t,l'Antiga Esquerra de l'Eixample,Eixample,41.38621693760218,2.156058736184031,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Clothing storage"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""High chair"", ""Cleaning products"", ""Iron"", ""Safe"", ""Essentials"", ""Extra pillows and blankets""]",326.0,1.0,330.0,330.0,1.0,330.0,30,60,90,365,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Barcelona - Regional registration number<br />HUTB-003736,448,0.0
11741,1372955336887030554,"Atico Parque Ciudadela : terraza privada , vistas!",52311217,Joan,10.0,2.0,"Sant Celoni, Spain",t,4.0,t,t,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38898710161604,2.181275635957718,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Private patio or balcony"", ""Hot water kettle"", ""Central air conditioning"", ""Freezer"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Other electric stove"", ""Coffee maker: drip coffee maker"", ""Laundromat nearby"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Paid parking lot off premises"", ""Outdoor dining area"", ""Dedicated workspace"", ""Bathtub"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Shampoo"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Shower gel"", ""Clothing storage: closet"", ""Park view"", ""Iron"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Outdoor furniture""]",88.32,31.0,365.0,365.0,31.0,365.0,0,12,42,317,4,4,0,2,248,21903.0,2025-07-31,2026-05-12,5.0,5.0,4.75,4.75,5.0,5.0,4.5,Spain - National registration number<br />ESFCNT00000805400003048400000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,4,0.36
11742,1373005404778595213,Attic near Jardinets de Gràcia HUTB-009101,2688205,Mònica,14.0,13.0,"Barcelona, Spain",t,8.0,t,t,la Dreta de l'Eixample,Eixample,41.39803258406763,2.1614681925384,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Coffee"", ""Pets allowed"", ""Single level home"", ""Smoke alarm"", ""Doorman"", ""Heating"", ""Laundromat nearby"", ""Stove"", ""Dining table"", ""Bed linens"", ""Beach essentials"", ""Hangers"", ""Patio or balcony"", ""Kitchen"", ""Hair dryer"", ""TV with standard cable"", ""Toaster"", ""Waterfront"", ""Portable fans"", ""Outdoor dining area"", ""Dedicated workspace"", ""Baby bath"", ""Carbon monoxide alarm"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Clothing storage"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Sun loungers"", ""Coffee maker: pour-over coffee"", ""Shampoo"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Cooking basics"", ""Body soap"", ""Hot water"", ""Washer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Shared gym nearby"", ""Refrigerator"", ""Air conditioning"", ""Shower gel"", ""High chair"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Self check-in"", ""Lockbox"", ""Essentials"", ""Extra pillows and blankets""]",207.4,1.0,365.0,365.0,2.9,365.0,2,6,8,244,60,46,6,37,255,52887.0,2025-04-04,2026-06-11,4.83,4.82,4.87,4.95,4.88,4.95,4.45,Barcelona - Regional registration number<br />HUTB-009101<br /><br />Spain - National registration number<br />ESHFTU00000805700074130500500000000000000HUTB-0091011,7,4.02
11743,1373033484675596072,"Estudio Privado: Conexión, Confort y Ubicación",529463686,Elian,2.0,0.0,"Barcelona, Spain",f,1.0,t,t,el Raval,Ciutat Vella,41.3791831,2.1664306,Entire loft,Entire home/apt,2,0.5,1.0,1.0,"[""AC - split type ductless system"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Freezer"", ""Clothing storage: closet and dresser"", ""Dishes and silverware"", ""Board games"", ""Other electric stove"", ""Central heating"", ""Laundromat nearby"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Ethernet connection"", ""Window guards"", ""Balay single oven"", ""Cooking basics"", ""Wine glasses"", ""Blender"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Host greets you"", ""Cleaning products"", ""Room-darkening shades"", ""Pocket wifi"", ""Paid parking garage on premises"", ""Extra pillows and blankets""]",177.67,1.0,365.0,365.0,1.0,365.0,30,60,90,365,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,1,0.0
11744,1373182813034864067,Santander Room,264905862,Joerg,7.0,7.0,"Barcelona, Spain",t,13.0,t,t,el Raval,Ciutat Vella,41.38413,2.16536,Private room in rental unit,Private room,1,1.0,6.0,2.0,"[""Noise decibel monitors on property"", ""Air conditioning"", ""Host greets you"", ""Cooking basics"", ""Wifi"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Kitchen"", ""Washer"", ""TV""]",177.67,32.0,300.0,300.0,32.0,300.0,0,0,0,0,1,1,0,1,64,11370.88,2025-08-14,2025-08-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sin licencia registrada,12,0.09
11745,1373222493376074198,Porxos Garden Hostal Boutique,98246061,Sandra Teresa,9.0,1.0,No especificado,f,4.0,t,t,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.381593459035074,2.182239807074266,Private room in bed and breakfast,Private room,2,1.0,11.0,22.0,"[""Wifi"", ""Air conditioning"", ""Dedicated workspace"", ""Fire extinguisher"", ""First aid kit"", ""Lock on bedroom door""]",1000.0,1.0,14.0,14.0,1.0,14.0,29,59,89,364,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Barcelona - Regional registration number<br />HB-001931,4,0.0
11746,1373740440546031698,Single Room in L'Eixample - MA21720006,518888520,Aticco Living,3.0,3.0,No especificado,f,107.0,t,t,l'Antiga Esquerra de l'Eixample,Eixample,41.38931,2.15517,Private room in rental unit,Private room,1,3.0,1.0,1.0,"[""Wifi"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Heating""]",27.25,32.0,360.0,360.0,32.0,360.0,0,0,18,257,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,105,0.0
11747,1373761590259884734,Big Private Room in Shared Apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,el Baix Guinardó,Horta-Guinardó,41.41376194624328,2.162533566559135,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Ceiling fan"", ""Baking sheet"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",65.42,32.0,1125.0,1125.0,32.0,1125.0,0,0,0,188,1,1,0,0,64,4187.0,2026-05-11,2026-05-11,1.0,2.0,3.0,3.0,1.0,2.0,1.0,Spain - National registration number<br />ESHFNT00000805700022550800200000000000000000000000008,243,0.67
11748,1373777695726124182,Room Gines - Doble Room in Shared Apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,la Dreta de l'Eixample,Eixample,41.39994,2.16764,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Ceiling fan"", ""Baking sheet"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",44.77,32.0,1125.0,1125.0,32.0,1125.0,0,24,54,329,1,1,0,1,64,2865.0,2025-10-01,2025-10-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Spain - National registration number<br />ESHFNT00000805700052589900100000000000000000000000005,243,0.11
11749,1373797323498377397,Room Soplo: Doble Room with Balcony in Coliving,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,la Dreta de l'Eixample,Eixample,41.40202064798409,2.1696577730087587,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Smart lock"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Self check-in"", ""Essentials""]",47.82,32.0,334.0,334.0,32.0,334.0,0,0,23,298,2,2,0,1,128,6121.0,2025-11-30,2026-01-31,4.5,4.5,4.0,3.5,4.0,4.0,3.5,Sin licencia registrada,243,0.29
11750,1373806887911770076,Room Vuelo a Cozy Doble Room in Shared Apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,la Dreta de l'Eixample,Eixample,41.40190193605054,2.170024805473523,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Essentials""]",40.42,32.0,1125.0,1125.0,32.0,1125.0,0,0,23,298,1,1,0,0,64,2587.0,2026-03-01,2026-03-01,4.0,2.0,5.0,5.0,4.0,5.0,4.0,Sin licencia registrada,243,0.26
11751,1373820976406829762,Suite Borne: Room w/ Balcony & Bathrom in Coliving,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38603639446852,2.1855693314202074,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Hot water kettle"", ""Private entrance"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Single level home"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Wifi"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",100.55,32.0,365.0,365.0,32.0,365.0,0,0,0,145,1,0,0,1,0,0.0,2025-06-02,2025-06-02,4.0,5.0,4.0,3.0,3.0,5.0,4.0,Spain - National registration number<br />ESHFNT00000811900002684101200000000000000000000000003,243,0.08
11752,1373829031785765572,Room Gallo: Cozy Private Room in Shared Apartment,221480824,Badi Plus,7.0,4.0,"Barcelona, Spain",f,281.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.40248668370526,2.140319696183545,Private room in rental unit,Private room,1,1.0,2.0,2.0,"[""Oven"", ""Dedicated workspace"", ""Private entrance"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Washer"", ""Essentials"", ""TV"", ""Coffee maker"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Dryer"", ""Stove"", ""Elevator"", ""Heating"", ""Baking sheet"", ""Long term stays allowed"", ""Freezer"", ""Hot water"", ""Toaster"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""Dishwasher"", ""Dining table""]",177.67,60.0,1125.0,1125.0,60.0,1125.0,0,0,0,0,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Spain - National registration number<br />ESHFNT00000805900049955204600000000000000000000000006,243,0.0
11753,1373830797288002812,Habitación doble en hotel con cocina compartida,131028869,Belén,9.0,9.0,"Barcelona, Spain",t,11.0,t,t,les Corts,Les Corts,41.3853672,2.1309038,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Wifi"", ""Air conditioning"", ""Kitchen"", ""Self check-in"", ""Keypad"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Dedicated workspace"", ""Smoke alarm"", ""Indoor fireplace"", ""Fire extinguisher"", ""Noise decibel monitors on property"", ""Washer""]",192.0,1.0,731.0,731.0,1.0,731.0,10,37,46,228,14,13,0,12,78,14976.0,2025-06-08,2026-01-17,5.0,5.0,5.0,4.86,5.0,4.86,4.79,Barcelona - Regional registration number<br />AJ-000621<br /><br />Spain - National registration number<br />Exempt - hostel,11,1.1
11754,1373839405296654999,Apartamento de 1 habitación,1205494,Gian Franco,14.0,14.0,"Barcelona, Spain",f,23.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39693337936977,2.145511457973841,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Wifi"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Noise decibel monitors on property""]",209.0,1.0,365.0,365.0,4.5,365.0,5,8,28,260,87,74,6,54,255,53295.0,2025-03-20,2026-06-21,4.38,4.22,4.52,4.48,4.48,4.74,4.29,Barcelona - Regional registration number<br />HUTB-072572<br /><br />Spain - National registration number<br />ESFCTU00000805900055831000000000000000000HUTB-0725725,11,5.65
11755,1373872828832466554,Yesil - 2 bedrooms and office in Sant Antoni,346367515,Ukio,6.0,6.0,"Barcelona, Spain",f,1042.0,t,t,Sant Antoni,Eixample,41.37647,2.15454,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Pets allowed"", ""First aid kit"", ""Doorman"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Record player"", ""Kitchen"", ""Hair dryer"", ""Patio or balcony"", ""TV"", ""Toaster"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker"", ""Ceiling fan"", ""Blender"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Cleaning products"", ""Iron"", ""Essentials""]",116.76,31.0,125.0,125.0,31.0,125.0,0,0,21,261,3,1,0,2,62,7239.0,2025-05-17,2026-01-24,3.67,3.67,3.33,3.67,3.67,4.0,3.67,Spain - National registration number<br />ESFCNT00000806900023060400000000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,588,0.22
11756,1373874030499897911,Beautiful Flat in Gracia,683490176,Niccolo Bautista,1.0,0.0,No especificado,f,1.0,f,t,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.41084337538817,2.160289417990329,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Wifi"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Smoke alarm"", ""Washer""]",177.67,31.0,365.0,365.0,31.0,365.0,27,57,87,362,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,1,0.0
